# THE REVIEW LEDGER (2026-09-21; COMPLETED.md s546). Read by Assets/Editor/ReviewLedgerCheck.cs (the cheap bar) and by Tools/bar_tier.ps1.
# A money path gets its adversarial review (s524's rule); c544620 (s539) touched one, the tier tool said REQUIRED, no review ran and a defect shipped.
# Since s546 the bar fails where a money path's STATE, a COMMIT's blob since the guard, or the BASELINE's digest has no row here.
#
# Columns, tab-separated: kind, key, sha256, status, date, record, evidence, note
#   kind      file | baseline
#   key       the file's path, or the sentinel's seed
#   sha256    a file's state: SHA-256 of its bytes with every carriage return removed (working tree and blob are one state); a baseline: the sentinel's digest
#   status    reviewed       - an adversarial review ran on the CHANGE that left this state; evidence is the reviewer's report under Reviews/, and it names the file (or the digest).
#                              Nothing here claims a file was audited WHOLE: a row says the last change to it was read by an independent reader, which is what s524's rule asks
#             grandfathered  - the state the guard FOUND on 2026-09-21 and did not review; files only; the count is a ratchet (GrandfatheredCeiling) and only falls:
#                              when such a file is edited, its new state needs a reviewed row, this row is removed and the ceiling lowered
#   There is no waiver row. Reviewed rows are history and stay (the history pass looks up every commit since the guard). Add rows with Tools/review_row.ps1.
#
file	Assets/Scripts/Data/FiscalYearData.cs	2ba5b2d984b84b5afd776a1137e5bf3840e6d0c168970b8bb9a01b3baa9f0015	grandfathered	2026-09-21	-	-	as the guard found it on 2026-09-21 (HEAD e0f5064)
file	Assets/Scripts/Data/PortfolioEffectiveness.cs	117f10a07b2269d9f5e9ef2150efccb4caf89b50a7df1ca83ca6900c7f03f911	grandfathered	2026-09-21	-	-	as the guard found it on 2026-09-21 (HEAD e0f5064)
file	Assets/Scripts/Data/ProgramBill.cs	476f48d616dbd343b1056d935c79aafa7285328492732c9678bbc12e2fca1f6d	grandfathered	2026-09-21	-	-	as the guard found it on 2026-09-21 (HEAD e0f5064)
file	Assets/Scripts/Data/SovereignWealthFund.cs	912beeb8330e91b26f47db86181df52494e9321314067d927ba1d7813345950e	grandfathered	2026-09-21	-	-	as the guard found it on 2026-09-21 (HEAD e0f5064)
file	Assets/Scripts/Data/SpendingCategory.cs	19c7df9fcc6486acb7ca440902462b5567f69a6375c62f82a763bcec6c8cab8c	grandfathered	2026-09-21	-	-	as the guard found it on 2026-09-21 (HEAD e0f5064)
file	Assets/Scripts/Data/SpendingLine.cs	614f93a446de40cde1b5ab2692577ec220546507effdcd8811a807c488e38175	grandfathered	2026-09-21	-	-	as the guard found it on 2026-09-21 (HEAD e0f5064)
file	Assets/Scripts/Data/TaxBaseTable.cs	4b19b2dfe322a91772e6396aeb81714605a3403b4b395ae01c512aefc8e64cfe	grandfathered	2026-09-21	-	-	as the guard found it on 2026-09-21 (HEAD e0f5064)
file	Assets/Scripts/Data/TaxLine.cs	b4f96655f47666b49d1aa72429b89696d7c210ac1f9c7c274e3a087991e4aed4	grandfathered	2026-09-21	-	-	as the guard found it on 2026-09-21 (HEAD e0f5064)
file	Assets/Scripts/Data/TaxType.cs	a15b9d2fbd85f753c6d423f05257c357c75f768055a6e0b545c047c05ad4cfa3	grandfathered	2026-09-21	-	-	as the guard found it on 2026-09-21 (HEAD e0f5064)
file	Assets/Scripts/Data/WelfareProgram.cs	be37cfb4a401da95c9175c0b9f2ddc9811a9fa0accabff25699bad4da8619911	grandfathered	2026-09-21	-	-	as the guard found it on 2026-09-21 (HEAD e0f5064)
file	Assets/Scripts/Data/WelfareProgramType.cs	88112313e1cebd35c116e0ad7a8d394b46a52e9c58f1d5f04d76592d8e18c2e8	grandfathered	2026-09-21	-	-	as the guard found it on 2026-09-21 (HEAD e0f5064)
file	Assets/Scripts/Simulation/ApprovalLedgerRecorder.cs	1dc1b69cc62be53c8e0f695586a95f1396db51e94b496d8c746e6f4350d129ed	grandfathered	2026-09-21	-	-	as the guard found it on 2026-09-21 (HEAD e0f5064)
file	Assets/Scripts/Simulation/DebtLedgerRecorder.cs	17a3f03980d20fa10b58380ec9855f6a2229d3e402df02f81ed1fc9c5bba69c8	grandfathered	2026-09-21	-	-	as the guard found it on 2026-09-21 (HEAD e0f5064)
file	Assets/Scripts/Simulation/EnergyPassThrough.cs	687376765a27746b17b328b64f62774647fd8da645d868e6cc7b8d9a8167d295	grandfathered	2026-09-21	-	-	as the guard found it on 2026-09-21 (HEAD e0f5064)
file	Assets/Scripts/Simulation/PolicyImpactLedger.cs	f667a63554796ab7b42f36f1e37694c633b0d5f504bfbb04ece6e4e297dfffe2	grandfathered	2026-09-21	-	-	as the guard found it on 2026-09-21 (HEAD e0f5064)
file	Assets/Scripts/Simulation/SovereignWealthFundSystem.cs	31a1049a924429f2447f94cdd171233491e50843d7ee29ca562a3e2a9732f7f1	grandfathered	2026-09-21	-	-	as the guard found it on 2026-09-21 (HEAD e0f5064)
file	Assets/Scripts/Simulation/TradeCosts.cs	d5610741e066a30a74804042e2e7f5c7066592b0ecd06c87515f88470194691e	grandfathered	2026-09-21	-	-	as the guard found it on 2026-09-21 (HEAD e0f5064)
file	Assets/Scripts/Simulation/SimulationManager.cs	85c712fa89ab905cde07284a1ac35b9761c166c6463d5ebd00073ac58e391446	reviewed	2026-09-21	s545	Reviews/2026-09-21_s545_ft10_pa.md	named into the pattern by ruling (s549); the state e0f5064 left - that commit changed one doc comment in it and both of its readers read the file; never audited whole
file	Assets/Scripts/Simulation/SimulationManager.cs	8f39209bdb89fdeb69d64a1a22bd08a6657b5d4f64d49c3019a552b3d5b5241b	reviewed	2026-09-21	s544	Reviews/2026-09-21_s544_f2d_ministry_and_fleet.md	history: the blob e44f41a left (the landing loop at the top of the boundary, the preview's landing), superseded by P-A's comment
file	Assets/Scripts/Simulation/EnergyFleet.cs	4fa3e3fac66950b61ffd19f4e1d8caaf836287087ba220683b7c52b7b0b834f5	reviewed	2026-09-21	s551	Reviews/2026-09-21_s551_f2e_connection_queue.md	F2e: Place refuses a build past the queue's capacity; two readers
file	Assets/Scripts/Simulation/AiEnergyMinistry.cs	81971d64a1a27771768d2884a9ecc63e4e93c7989b2f412d6bedbb162fead776	reviewed	2026-09-21	s551	Reviews/2026-09-21_s551_f2e_connection_queue.md	F2e: the held ministry orders what fits; two readers; the one-line branch change after the second is its own fix
file	Assets/Scripts/Simulation/EnergyConnectionQueue.cs	40a32951c39cb69001b98a713ca9e96e8489381e4bafea5f298e8c2e4674449d	reviewed	2026-09-21	s551	Reviews/2026-09-21_s551_f2e_connection_queue.md	F2e: new; named into the pattern on the first reader's finding; strings and GrainMw changed after the second, said in the evidence header
file	Assets/Scripts/Simulation/EnergyMarket.cs	c7d79f189b953d4ec7b48d6deb0005ab53d8bd191e15eaf54d81f70a63d75502	reviewed	2026-09-21	s552	Reviews/2026-09-21_s552_ft10_pb.md	FT-10 P-B: the water value in the seed's prices
file	Assets/Scripts/Simulation/SimulationManager.cs	c85a649618fbbd06bc160a361dfc2d45c3cf0391933a2108d74bdf94b89262ee	reviewed	2026-09-21	s552	Reviews/2026-09-21_s552_ft10_pb.md	FT-10 P-B: one comment
baseline	777	798bfbee33545f2e745458922746b5806daa8663bd167495173fa2f4dd66aed2	reviewed	2026-09-21	s552	Reviews/2026-09-21_s552_ft10_pb.md	traj_p6pb
baseline	424242	a0bc788f87020fa44328c5bf97dd6b45617d2f8c82cf8bea1f9b55ef5c94572a	reviewed	2026-09-21	s552	Reviews/2026-09-21_s552_ft10_pb.md	traj_p6pb
file	Assets/Scripts/Simulation/EnergyLedger.cs	f37d905ae9e779c79ac6b12629238eba3cb36dcd29dde04e3eb20c1592dc6f53	reviewed	2026-09-22	s572	Reviews/2026-09-22_s572_pap_landing.md	-
baseline	777	ddc9d3fdf0b62a893ee08d514b984433a6a5820007e9f2e000fcb6a3fc3ff54b	reviewed	2026-09-22	s572	Reviews/2026-09-22_s572_pap_landing.md	-
file	Assets/Scripts/Simulation/SimulationManager.cs	6bcb507abb2bbc9a6bf4c735bca4cfe6cc47099f67fefcfc99c91a7051a79b54	reviewed	2026-09-22	s572	Reviews/2026-09-22_s572_pap_landing.md	-
baseline	424242	ceae8afba8898f82ed36aa93ad19e7237bc0cb16272fd3a99d78edf44adf6424	reviewed	2026-09-22	s572	Reviews/2026-09-22_s572_pap_landing.md	-
file	Assets/Scripts/Simulation/EnergyLedger.cs	d308ffa80c5818e7d6e9ae1d7b783d6db61adec8608e0d932aded861c4e39672	reviewed	2026-09-22	s572	Reviews/2026-09-22_s572_pap_landing.md	-
file	Assets/Scripts/Simulation/EnergyLedger.cs	df3427ae80729d4248c4951a62081f510bd13231fd12120692e95edf5d7ba61a	reviewed	2026-09-22	s574	Reviews/2026-09-22_s572_pap_landing.md	-
file	Assets/Scripts/Simulation/EnergyConnectionQueue.cs	aae4580952754e4a51afa827ef3344461aecb1e3d1cd9f2e3727b579b10e3564	reviewed	2026-09-22	s575	Reviews/2026-09-22_s575_statute_kind.md	the third source kind: a statute's annual tender volumes, counted per calendar year with the year passed
file	Assets/Scripts/Simulation/EnergyFleet.cs	cbd01539bdb8936a1608eebfe1435ffa41992fc34bbb00b792527d43857d9a8a	reviewed	2026-09-22	s575	Reviews/2026-09-22_s575_statute_kind.md	the third source kind: a statute's annual tender volumes, counted per calendar year with the year passed
file	Assets/Scripts/Simulation/AiEnergyMinistry.cs	d12bfddfd1dbec786b1b079aae9a8351cde016aa2d010eaba936db7c48bd73f2	reviewed	2026-09-22	s575	Reviews/2026-09-22_s575_statute_kind.md	the third source kind: a statute's annual tender volumes, counted per calendar year with the year passed
file	Assets/Scripts/Simulation/EnergyConnectionQueue.cs	1e735397244b7139d5bae2b91bc5901e410d6d14f023497ffb386ccf0d663a5f	reviewed	2026-09-22	s575	Reviews/2026-09-22_s575_statute_kind.md	the per-line convention disclosure (defect 4, found on the filmed width)
file	Assets/Scripts/Simulation/MacroSystem.cs	7350d3425ac48d7f24225ce827eb72e506319937a5826c40f173453b319e2f74	reviewed	2026-09-22	s575	Reviews/2026-09-21_s552_ft10_pb.md	named into the pattern by ruling (s571 item 3, built s575); the state 775f7cd (s507) left, unchanged since, which s552's review read for the daily price-level path (MacroSystem.ApplyPriceLevelDaily) - never audited whole; its first money edit gets the whole file's review
file	Assets/Scripts/Data/TaxBases.cs	9c92bc5ca3179b87ce933f73c70adf5a5ed040338741a6c17c8357bd06032ff9	reviewed	2026-09-22	s577	Reviews/2026-09-22_s577_pn3b_wage_bill.md	PN-3b: the wage bill is PotentialOutput.LabourInput x the real wage; save format 22; family traj_pn3b
baseline	777	c6f43e5eb6fc2e8164c9d8a446cf7fdae15e17d6dd4deb8e7290d25956f177e2	reviewed	2026-09-22	s577	Reviews/2026-09-22_s577_pn3b_wage_bill.md	traj_pn3b seed 777 - PN-3b's family, explained per country in the review
baseline	424242	f0cd44a335bfa22b76c31acbfdfb32a6f45682c5fb1dcbdcdc86b40be29598f7	reviewed	2026-09-22	s577	Reviews/2026-09-22_s577_pn3b_wage_bill.md	traj_pn3b seed 424242 - PN-3b's family
baseline	777	d11ce4c293c099ab9ca90ce4cb66442cb407d475f4599106585cc6832b76447c	reviewed	2026-09-23	s585	Reviews/2026-09-23_s585_ft16_hicp_weights.md	traj_ft16 seed 777 - FT-16, the euro zone's rate by HICP country weights; control ctl585 == pn3b
baseline	424242	193241569609eb4e01ec7e2cbddc9f20d023e5244dd49fb3f4cb7ad1c6609be1	reviewed	2026-09-23	s585	Reviews/2026-09-23_s585_ft16_hicp_weights.md	traj_ft16 seed 424242 - FT-16, the euro zone's rate by HICP country weights; control ctl585 == pn3b
file	Assets/Scripts/Simulation/AuthoredImpactScale.cs	5f503ec586800837a37a2488b3d36711419ae6d35ef25d5d46f11c2e626aecfd	reviewed	2026-09-23	s587	Reviews/2026-09-23_s587_ft14_nominal_sizing.md	FT-14: sized on nominal GDP; named into the money pattern by this review (F2)
file	Assets/Scripts/Data/BudgetBill.cs	aa68dcdac94e7781bda2b9cf076e11743b566019633eac344ca9128d51450cea	reviewed	2026-09-23	s590	Reviews/2026-09-23_s590_pn1_dial.md	PN-1's dial: the pension age as a Budget-bill lever; traj_pn1d == ft14
file	Assets/Scripts/Data/PensionAgeStatute.cs	40f193171a90ae41719ad1e4f20ba548393ea6b33d0001e85873a15d83c394a7	reviewed	2026-09-23	s590	Reviews/2026-09-23_s590_pn1_dial.md	PN-1's dial: the pension age as a Budget-bill lever; traj_pn1d == ft14
file	Assets/Scripts/Data/PensionPayment.cs	55e007b341ec287e6353d90ee64d832ace96cb5d4f09f8291554a929fb63f872	reviewed	2026-09-23	s590	Reviews/2026-09-23_s590_pn1_dial.md	PN-1's dial: the pension age as a Budget-bill lever; traj_pn1d == ft14
file	Assets/Scripts/Data/SpendingDrivers.cs	844827b35585b8a4e8e97c4e54fbfdd99cbacf0167fc91482675f8ba6d18d535	reviewed	2026-09-23	s590	Reviews/2026-09-23_s590_pn1_dial.md	PN-1's dial: the pension age as a Budget-bill lever; traj_pn1d == ft14
file	Assets/Scripts/Simulation/SimulationManager.cs	07d079f5be15e0d0586ebe3c1df22bb6476020cbeb4aa6cc3bdb8b09ab49458b	reviewed	2026-09-23	s590	Reviews/2026-09-23_s590_pn1_dial.md	PN-1's dial: the pension age as a Budget-bill lever; traj_pn1d == ft14
file	Assets/Scripts/Data/PensionParticipationResponse.cs	1bd7dcb7e3aae334301a9dc8fb30ed28789518f7d0ce002c5214fc212f492565	reviewed	2026-09-23	s596	Reviews/2026-09-23_s596_pension_participation.md	PN-1's participation response; family pp2
file	Assets/Scripts/Simulation/MacroSystem.cs	ed205524658b065ac9e8a0dd6122f18ec2657e6b09cca244412ddd5d133caa82	reviewed	2026-09-23	s596	Reviews/2026-09-23_s596_pension_participation.md	PN-1's participation response; family pp2
baseline	777	45ef1055382d9ef31c9b779e932f4cabbdab46f33cea68d1d9402252732a49ca	reviewed	2026-09-23	s596	Reviews/2026-09-23_s596_pension_participation.md	traj_pp3 seed 777 - PN-1's participation response with the sync at both readers (the verification's edge), explained per country in s596
baseline	424242	f9e2af13e4fa24985798baf7102c7e5d259b3c57a425e0c7ada76d196af28b42	reviewed	2026-09-23	s596	Reviews/2026-09-23_s596_pension_participation.md	traj_pp3 seed 424242 - PN-1's participation response with the sync at both readers (the verification's edge), explained per country in s596
file	Assets/Scripts/Simulation/SimulationManager.cs	34936720b6c3a669846ffb12cff92219eb2878ad7f27622fca3eb57b2c33fce7	reviewed	2026-09-23	s596	Reviews/2026-09-23_s596_pension_participation.md	the preview clone carries PensionParticipationApplied (verified in the review's section (b))
file	Assets/Scripts/Data/PensionParticipationResponse.cs	2a3dee8b60b7b7f454f465bebfe00ab9813b66a3d158cee324b2e953837cb137	reviewed	2026-09-23	s599	Reviews/2026-09-23_s599_measured_effect.md	France and Germany read their measured effects; family pp4
baseline	777	6f6788f1c3f6cb5a7618d7fc8229dba013e4465c9e10da8d28b482ed1cecb684	reviewed	2026-09-23	s599	Reviews/2026-09-23_s599_measured_effect.md	traj_pp4 seed 777 - the measurement is the source (France, Germany), explained per country in s599
baseline	424242	7ca9d665354f196082377526816c179d22975b6d6c185b3ec30b66669d322db5	reviewed	2026-09-23	s599	Reviews/2026-09-23_s599_measured_effect.md	traj_pp4 seed 424242 - the measurement is the source (France, Germany), explained per country in s599
file	Assets/Scripts/Simulation/SimulationManager.cs	d629920d4f42ee93aec2ac2a992b0330e130dd6e0712d4f1d0c09083b0c73007	reviewed	2026-09-24	s604	Reviews/2026-09-24_s604_epoch.md	the epoch 2026-10-01 (K-1 part 3); reaches the economy through CalendarYear alone (ep1old); the reader's D1-D10 fixed
baseline	777	0234e49db8d4b35c2e7808f4f94592a792f802602556f885a2b5dd2de7d920a5	reviewed	2026-09-24	s604	Reviews/2026-09-24_s604_epoch.md	traj_k1ep seed 777 - the game starts 1 October 2026; statutes arrive nine months earlier, explained per country in s604
baseline	424242	54cd5886e0c9d1e82d3b0084339ae36db63a393eeff97f305f0e0c3769f6d1bf	reviewed	2026-09-24	s604	Reviews/2026-09-24_s604_epoch.md	traj_k1ep seed 424242 - the game starts 1 October 2026; statutes arrive nine months earlier, explained per country in s604
file	Assets/Scripts/Simulation/EnergyConnectionQueue.cs	7ac3b209c1e244cf739d69286b2c6f219a669f1a0cb66a9a35bf674be9c4eb88	reviewed	2026-09-24	s604	Reviews/2026-09-24_s604_epoch.md	comment edit inside a provenance block (the ledger's rule reads it as a change): the year notes under the 1 October epoch, the reader's D9 applied as prescribed
file	Assets/Scripts/Simulation/SimulationManager.cs	396d8be9027b093f84e02c19468920f5a980e38ede9bc6d0ee327243ae725593	reviewed	2026-09-24	s618	Reviews/2026-09-25_s618_world_clock.md	PS-1 the world clock: reviewed by two readers (correctness and hazards; the data against the records), every defect fixed before the bar
file	Assets/Scripts/Data/PartySystem.cs	e8c96d8a317c59138071f987804b81ee9ad4059c04d295447644780d6a94a951	reviewed	2026-09-24	s618	Reviews/2026-09-25_s618_world_clock.md	PS-1 the world clock: reviewed by two readers (correctness and hazards; the data against the records), every defect fixed before the bar
file	Assets/Scripts/Data/WorldFactory.cs	8c5b2290caa7545523c3eea2cbd4cc7d0598568feec4a02c7f61d55123cfa8cb	reviewed	2026-09-24	s618	Reviews/2026-09-25_s618_world_clock.md	PS-1 the world clock: reviewed by two readers (correctness and hazards; the data against the records), every defect fixed before the bar
file	Assets/Scripts/Elections/WorldClock.cs	18d1ec3426c85521b7d6088cef43ff2d49fdd16e65414730fb8e8e7f498999e3	reviewed	2026-09-24	s618	Reviews/2026-09-25_s618_world_clock.md	PS-1 the world clock: reviewed by two readers (correctness and hazards; the data against the records), every defect fixed before the bar
file	Assets/Scripts/Elections/SeatedGovernment.cs	7ef76b7c92f0b3fc80eef19e8b1af426a66eb2f2430e6e8fb2d28c9aff4a1a3d	reviewed	2026-09-24	s618	Reviews/2026-09-25_s618_world_clock.md	PS-1 the world clock: reviewed by two readers (correctness and hazards; the data against the records), every defect fixed before the bar
file	Assets/Scripts/Elections/DeclaredRedLines.cs	fd46d0ba1d3903c3f1cedbcef3d3fa83b88776c840e0099a9dd752bcc747daf0	reviewed	2026-09-24	s618	Reviews/2026-09-25_s618_world_clock.md	PS-1 the world clock: reviewed by two readers (correctness and hazards; the data against the records), every defect fixed before the bar
file	Assets/Scripts/Elections/LiveCampaignSetup.cs	96956f5c59ce0bd55d543d2d9ddb0f11bdd0e2912cdb9f8bde1df3c2095769d0	reviewed	2026-09-24	s618	Reviews/2026-09-25_s618_world_clock.md	PS-1 the world clock: reviewed by two readers (correctness and hazards; the data against the records), every defect fixed before the bar
file	Assets/Scripts/Persistence/SaveGame.cs	dea85a8d54dcb7ba31e5d123586facd7fe23275302917c555049f4bd1f243af4	reviewed	2026-09-24	s618	Reviews/2026-09-25_s618_world_clock.md	PS-1 the world clock: reviewed by two readers (correctness and hazards; the data against the records), every defect fixed before the bar
file	Assets/Scripts/Persistence/SaveGameService.cs	aa3b2b280a3ccdd5361f0f42a77db9edcfa05f8f636fc3816c3cd60686523567	reviewed	2026-09-24	s618	Reviews/2026-09-25_s618_world_clock.md	PS-1 the world clock: reviewed by two readers (correctness and hazards; the data against the records), every defect fixed before the bar
baseline	777	438e1148d46691f5086116373a6ab3d5cb08d92087b807931f2c1a1d83569446	reviewed	2026-09-24	s618	Reviews/2026-09-25_s618_world_clock.md	traj_ps1wc seed 777 - the world opens on Sweden's start 2026-01-18; the epoch alone moves it (ps1probe byte-identical)
baseline	424242	fc163628c6dd184b47c6d472d6923343ba3345913ff511118ee372b5dc6ee905	reviewed	2026-09-24	s618	Reviews/2026-09-25_s618_world_clock.md	traj_ps1wc seed 424242 - the world opens on Sweden's start 2026-01-18; the epoch alone moves it (ps1probe byte-identical)
file	Assets/Scripts/Simulation/SimulationManager.cs	b39942e00bc7c46ef42cac3a8b4a1d3b8e5b97b079700617fdfb3b592c67819f	reviewed	2026-09-24	s619	Reviews/2026-09-25_s619_polling_day.md	-
file	Assets/Scripts/Elections/WorldClock.cs	f72763d80a528deafb09f48f94d79eeb53c9a46e5f1442e6dc5535fe6842628c	reviewed	2026-09-24	s619	Reviews/2026-09-25_s619_polling_day.md	-
file	Assets/Scripts/Elections/NationalElection.cs	37461e73e78e3155a021c0f0fbbb30b9ce75b911bfb5f9c1b3ac8afbf7735d98	reviewed	2026-09-24	s619	Reviews/2026-09-25_s619_polling_day.md	-
file	Assets/Scripts/Elections/GovernmentFormation.cs	992ef382ec3b688665c67af4b257ca81bc1199aefc34bad18bfd1f675d5d926d	reviewed	2026-09-24	s619	Reviews/2026-09-25_s619_polling_day.md	-
file	Assets/Scripts/Persistence/SaveGame.cs	e4f1a127ab6546d6227a29fb3ce2ff7960a9c1fc863d6200ccb1e6dd5dfb5009	reviewed	2026-09-24	s619	Reviews/2026-09-25_s619_polling_day.md	-
file	Assets/Scripts/Persistence/SaveGameService.cs	a772f74980139fadd9e158f2b9c48e7b38dd180e878eee0a9ee141abb0d832d1	reviewed	2026-09-24	s619	Reviews/2026-09-25_s619_polling_day.md	-
file	Assets/Scripts/UI/GameController.cs	23f38098d72dd46555ee40aa8e60b89c0ac3cc6ef672d296274f40fbc1dcaafb	reviewed	2026-09-24	s619	Reviews/2026-09-25_s619_polling_day.md	-
file	Assets/Scripts/UI/GameController.cs	f04914707f596ec3c883dceb002c20e4271cdcd65469b1de0d8a5e426c53f557	reviewed	2026-09-24	s619	Reviews/2026-09-25_s619_polling_day.md	log line reworded after MetaTextCheck
file	Assets/Scripts/Elections/DeclaredRedLines.cs	e3b8dacd6d5a87114f8e808683d34af118ae69a23f139702503d246c41aaf79d	reviewed	2026-09-24	s621	Reviews/2026-09-25_s621_declaration_dates.md	-
file	Assets/Scripts/Elections/WorldClock.cs	2f71ffb1d0aa1a2aa73636e121991fc0b5fc4ec66700d17c7dcca55932e0e1fb	reviewed	2026-09-24	s621	Reviews/2026-09-25_s621_declaration_dates.md	-
file	Assets/Scripts/UI/GameController.cs	7e08565ea0a517ad0e0cace2bfa0f153a837096f118613b76fa70568296a646c	reviewed	2026-09-24	s621	Reviews/2026-09-25_s621_declaration_dates.md	-
file	Assets/Scripts/UI/GameController.cs	a41d0580996607c31b38d7e8f34e3b05d90609d9a242df4d65a462c37a51d80f	reviewed	2026-09-25	s626	Reviews/2026-09-25_s626_boards.md	-
file	Assets/Scripts/Data/TaxSchedule.cs	8119d36095b8abe058c0d56ae9afe3742d670fdd87ca55197f3e5663de44ab28	reviewed	2026-09-25	s626	Reviews/2026-09-25_s626_boards.md	one citation string: BILLED (E-6) reworded without the register id (MetaTextCheck); no figure moved
file	Assets/Scripts/Simulation/SimulationManager.cs	b11551a11491b0d16c31e89a4c3e9aa143262990d34be57445aebc5e1e713eac	reviewed	2026-09-25	s628	Reviews/2026-09-25_s628_who_governs.md	-
file	Assets/Scripts/Data/Country.cs	d23df0b6b4ff7ba3ee2475c6fb5dfef3e269ca5b16e11a29f8e664ac12027acc	reviewed	2026-09-25	s628	Reviews/2026-09-25_s628_who_governs.md	-
file	Assets/Scripts/Persistence/SaveGameService.cs	01cc52267af4febeeae4bfe4d26eec970e21490aebc4c4615e433eefbd4a478a	reviewed	2026-09-25	s628	Reviews/2026-09-25_s628_who_governs.md	-
file	Assets/Scripts/UI/GameController.cs	217418221c3525390b4cc08c5c9c0f30bbebced87edc9e51d5fc6907d8f6e534	reviewed	2026-09-25	s628	Reviews/2026-09-25_s628_who_governs.md	-
file	Assets/Scripts/Elections/GovernmentRecord.cs	f934b1cc93ded0f813127409b3bed4e85bf9e20fd0e3fbf6452e33cc84aff7b8	reviewed	2026-09-25	s628	Reviews/2026-09-25_s628_who_governs.md	-
file	Assets/Scripts/Simulation/SimulationManager.cs	a92229535b9d4ed71741bf2f01b5243b5b1d19b728d020043ad392225ab2b180	reviewed	2026-09-25	s629	Reviews/2026-09-25_s629_executives.md	PS-3b executives: the throws at AtStart and PlayerGoverns, the factory store, the no-party rule; two readings
file	Assets/Scripts/Elections/GovernmentRecord.cs	cf969b58bf498ea300aa20c5f70632ce4c50def3a69b378487dffb71f95726f2	reviewed	2026-09-25	s629	Reviews/2026-09-25_s629_executives.md	PS-3b executives: the throws at AtStart and PlayerGoverns, the factory store, the no-party rule; two readings
